结算日期,单据类型,店铺名称,货号,销售数量,销售金额,吊牌金额
20260413,销售单,天猫-安踏运动装备旗舰店,1826111134-1,12,640.0,828.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826111134-2,10,540.0,690.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826111135-1,12,698.8,948.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826111135-2,15,878.5,1185.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826111135-3,17,1003.3,1343.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826111136-1,8,474.2,632.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826111140-2,3,139.7,237.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826111140-4,2,94.8,158.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826111141-1,9,449.09999999999997,711.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826111141-2,4,204.6,316.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826111141-3,2,104.8,158.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826111141-4,2,89.8,158.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826111155-1,12,1639.2,2388.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826112103-1,1,48.82,79.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826114101-1,16,658.58,1104.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826114101-3,6,256.79999999999995,414.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826114105-1,6,305.34,474.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826114151-1,14,803.8599999999999,1386.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826272590R-1,18,625.0,882.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826332423-1,10,675.25,890.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826332426-1,23,1810.0900000000001,2507.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826332426-2,6,472.0,654.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826332442-5,1,59.4,89.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826332455-1,2,297.0,438.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826332465-2,13,2016.66,2847.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826332708-1,11,419.80999999999995,649.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826332721-10,12,253.7,348.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826332774-2,1,69.3,79.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826332775-2,16,642.48,880.0000
20260413,销售单,天猫-安踏运动装备旗舰店,1826332776-1,2,114.1,130.0000
20260413,销售单,天猫-安踏女子运动旗舰店,152438304-1,1,127.51,239.0000
20260413,销售单,天猫-安踏跑步旗舰店,112615537R-1,1,176.62,299.0000
20260413,销售单,安踏会员,112545526U-1,1,209.0,299.0000
20260413,销售单,安踏会员,112545580-3,1,359.0,599.0000
20260413,销售单,安踏会员,112615523U-1,1,244.0,349.0000
20260413,销售单,安踏会员,112615582-3,1,279.0,399.0000
20260413,销售单,安踏会员,112617772-4,1,264.0,599.0000
20260413,销售单,安踏会员,112625542-3,1,439.0,439.0000
20260413,销售单,安踏会员,112625546-16,1,342.0,399.0000
20260413,销售单,安踏会员,112625584-4,1,679.15,799.0000
20260413,销售单,安踏会员,112627726U-1,1,179.0,199.0000
20260413,销售单,安踏会员,122548003U-6,1,179.0,249.0000
20260413,销售单,安踏会员,122628890-4,2,738.15,878.0000
20260413,销售单,安踏会员,152541201U-4,1,97.0,139.0000
20260413,销售单,安踏会员,152611301U-2,2,298.0,398.0000
20260413,销售单,安踏会员,152618302U-2,1,167.0,239.0000
20260413,销售单,安踏会员,152618305U-4,2,378.0,478.0000
20260413,销售单,安踏会员,152618507U-1,1,239.0,299.0000
20260413,销售单,安踏会员,152623104U-1,1,118.0,139.0000
20260413,销售单,安踏会员,152627310U-1,1,179.0,199.0000
20260413,销售单,安踏会员,152627501U-3,2,256.0,278.0000
20260413,销售单,安踏会员,152628104U-1,6,432.0,474.0000
20260413,销售单,安踏会员,152628112U-5,1,118.0,139.0000
20260413,销售单,安踏会员,162615101U-2,1,79.0,99.0000
20260413,销售单,安踏会员,172541706V-4,1,419.0,699.0000
20260413,销售单,安踏会员,172628107R-1,13,3707.6,3887.0000
20260413,销售单,安踏会员,1825372532R-2,1,45.0,69.0000
20260413,销售单,安踏会员,192613351U-4,1,48.0,69.0000
20260413,销售单,安踏会员,192627311U-11,1,16.0,19.0000
20260413,销售单,安踏会员,192627331U-10,1,16.0,19.0000
20260413,销售单,安踏会员,192627331U-7,1,16.0,19.0000
20260413,销售单,安踏会员,192627331U-8,1,16.0,19.0000
20260413,销售单,天猫-anta官方outlets店,112617772-2,2,638.0,1198.0000
20260413,销售单,天猫-anta官方outlets店,152438304-1,2,188.0,478.0000
20260413,销售单,天猫-anta官方outlets店,1825332423-1,1,58.63,109.0000
20260413,销售单,京东-安踏吉元盛宝专卖店,152431107-6,1,149.0,199.0000
20260413,销售单,京东-安踏吉元盛宝专卖店,1824472522-1,1,39.0,59.0000
20260413,销售单,天猫-anta安踏北京专卖店,112615582-3,4,1116.0,1596.0000
20260413,销售单,天猫-anta安踏北京专卖店,122615582-3,1,279.0,399.0000
20260413,销售单,天猫-anta安踏北京专卖店,1825211129-1,1,148.0,239.0000
20260413,销售单,天猫-anta安踏北京专卖店,1826111140-2,1,49.41,79.0000
20260413,销售单,天猫-anta安踏北京专卖店,1826112120R-1,1,55.0,79.0000
20260413,销售单,天猫-anta安踏北京专卖店,1826272590R-1,2,69.6,98.0000
20260413,销售单,京东-安踏ANTA专卖店,1824532466-1,1,75.0,239.0000
20260413,销售单,京东-安踏ANTA专卖店,1825332423-1,2,124.0,218.0000
20260413,销售单,得物-安踏直发店,112535538A-2,2,795.0,1598.0000
20260413,销售单,得物-安踏直发店,112535573-3,1,798.0,999.0000
20260413,销售单,得物-安踏直发店,1824311540-2,2,138.0,298.0000
20260413,销售单,得物-安踏直发店,1825172574-2,9,423.0,1341.0000
20260413,销售单,得物-安踏直发店,1825211129-1,5,628.0,1195.0000
20260413,销售单,得物-安踏直发店,1825215601R-2,1,113.0,199.0000
20260413,销售单,得物-安踏直发店,1825311120R-3,2,180.0,398.0000
20260413,销售单,得物-安踏直发店,1825332402-1,1,56.0,79.0000
20260413,销售单,得物-安踏直发店,1825332423-1,13,616.0,1417.0000
20260413,销售单,得物-安踏直发店,1825332462-1,1,118.0,229.0000
20260413,销售单,得物-安踏直发店,1826111111-6,1,69.0,119.0000
20260413,销售单,得物-安踏直发店,1826111125-2,3,443.0,717.0000
20260413,销售单,得物-安踏直发店,1826111126-1,10,890.0,1690.0000
20260413,销售单,得物-安踏直发店,1826111126-2,2,213.0,338.0000
20260413,销售单,得物-安踏直发店,1826111140-3,5,180.0,395.0000
20260413,销售单,得物-安踏直发店,1826111141-1,3,147.0,237.0000
20260413,销售单,得物-安踏直发店,1826111141-2,1,49.0,79.0000
20260413,销售单,得物-安踏直发店,1826111155-1,8,1047.0,1592.0000
20260413,销售单,得物-安踏直发店,1826111158-1,4,263.0,436.0000
20260413,销售单,得物-安踏直发店,1826111170-1,2,11.370000000000001,20.0000
20260413,销售单,得物-安踏直发店,1826114152-1,1,35.81,69.0000
20260413,销售单,得物-安踏直发店,1826272590R-1,6,159.0,294.0000
20260413,销售单,得物-安踏直发店,1826272596R-2,3,100.0,147.0000
20260413,销售单,得物-安踏直发店,1826272597R-1,5,165.0,295.0000
20260413,销售单,得物-安踏直发店,1826332424-1,3,195.0,297.0000
20260413,销售单,得物-安踏直发店,192548155R-3,1,130.0,299.0000
20260413,销售单,得物直发-安踏江西专卖店,112541106R-1,2,728.0,1598.0000
20260413,销售单,得物直发-安踏江西专卖店,112541106R-2,7,2791.0,6293.0000
20260413,销售单,得物直发-安踏江西专卖店,112611805-1,27,8047.0,13473.0000
20260413,销售单,得物直发-安踏江西专卖店,122548801-2,2,468.0,938.0000
20260413,销售单,得物直发-安踏江西专卖店,152627104U-1,1,98.0,99.0000
20260413,销售单,得物直发-安踏江西专卖店,172521103V-1,3,438.0,1017.0000
20260413,销售单,得物直发-安踏江西专卖店,1825211129-1,4,596.0,956.0000
20260413,销售单,得物直发-安踏江西专卖店,192541357D-1,5,283.0,545.0000
20260413,销售单,得物直发-安踏江西专卖店,192621165R-2,2,758.0,1398.0000
20260413,销售单,得物直发-安踏江西专卖店,192621357D-2,7,406.0,763.0000
20260413,销售单,得物直发-安踏山东专卖店,112527709R-1,9,1530.0,2691.0000
20260413,销售单,得物直发-安踏山东专卖店,112527709R-2,6,1042.0,1794.0000
20260413,销售单,得物直发-安踏山东专卖店,112527766R-2,2,324.0,598.0000
20260413,销售单,得物直发-安踏山东专卖店,112545532A-2,3,897.0,1497.0000
20260413,销售单,得物直发-安踏山东专卖店,112615573-3,1,845.0,999.0000
20260413,销售单,得物直发-安踏山东专卖店,112615583R-1,5,1933.0,2995.0000
20260413,销售单,得物直发-安踏山东专卖店,112617703R-3,6,1150.0,1794.0000
20260413,销售单,得物直发-安踏山东专卖店,112617703R-4,4,734.0,1196.0000
20260413,销售单,得物直发-安踏山东专卖店,112617708R-3,3,577.0,897.0000
20260413,销售单,得物直发-安踏山东专卖店,112618811-4,1,239.0,339.0000
20260413,销售单,得物直发-安踏山东专卖店,112627705R-2,7,1275.0,2093.0000
20260413,销售单,得物直发-安踏山东专卖店,122527766R-2,1,177.0,299.0000
20260413,销售单,得物直发-安踏山东专卖店,122617703R-1,1,197.0,299.0000
20260413,销售单,得物直发-安踏山东专卖店,122617766R-2,1,189.0,299.0000
20260413,销售单,得物直发-安踏山东专卖店,122628895U-1,1,381.0,449.0000
20260413,销售单,得物直发-安踏山东专卖店,152627172R-5,1,169.0,239.0000
20260413,销售单,得物直发-安踏山东专卖店,152627301D-1,11,1911.0,2629.0000
20260413,销售单,得物直发-安踏山东专卖店,162623201U-4,1,215.0,239.0000
20260413,销售单,得物直发-安踏山东专卖店,192541142R-1,1,198.0,369.0000
20260413,销售单,得物直发-安踏山东专卖店,192541157R-2,3,803.0,1497.0000
20260413,销售单,得物直发-安踏山东专卖店,192621141R-2,3,564.0,957.0000
20260413,销售单,得物直发-安踏上海得物店,122628881R-1,2,544.0,738.0000
20260413,销售单,得物直发-安踏上海得物店,122628881R-2,2,558.0,738.0000
20260413,销售单,得物直发-安踏上海得物店,152623104U-1,1,118.0,139.0000
20260413,销售单,得物直发-安踏上海得物店,1825332478-1,1,91.0,259.0000
20260413,销售单,得物直发-安踏上海得物店,1826332423-1,4,234.0,356.0000
20260413,销售单,得物直发-安踏深圳专卖店,112618842R-3,2,373.0,798.0000
20260413,销售单,得物直发-安踏深圳专卖店,112621105-5,1,599.0,699.0000
20260413,销售单,得物直发-安踏深圳专卖店,112625522R-3,19,3972.0,6441.0000
20260413,销售单,得物直发-安踏深圳专卖店,162627101D-2,4,556.0,796.0000
20260413,销售单,得物直发-安踏深圳专卖店,192537973D-3,4,418.0,956.0000
20260413,销售单,得物直发-安踏广州专卖店,112531119S-3,1,599.0,1199.0000
20260413,销售单,得物直发-安踏广州专卖店,112535570-10,1,499.0,799.0000
20260413,销售单,得物直发-安踏广州专卖店,112538817R-1,10,1728.0,2990.0000
20260413,销售单,得物直发-安踏广州专卖店,112541601U-2,2,418.0,598.0000
20260413,销售单,得物直发-安踏广州专卖店,112545575-3,1,604.0,799.0000
20260413,销售单,得物直发-安踏广州专卖店,112618011R-4,2,387.0,598.0000
20260413,销售单,得物直发-安踏广州专卖店,112621622-2,2,940.0,1098.0000
20260413,销售单,得物直发-安踏广州专卖店,112625522R-4,5,1084.0,1695.0000
20260413,销售单,得物直发-安踏广州专卖店,112628010R-2,11,2231.0,3729.0000
20260413,销售单,得物直发-安踏广州专卖店,112628071R-3,9,2029.0,3951.0000
20260413,销售单,得物直发-安踏广州专卖店,112628851R-1,9,2369.0,3591.0000
20260413,销售单,得物直发-安踏广州专卖店,112628851R-2,3,788.0,1197.0000
20260413,销售单,得物直发-安踏广州专卖店,122525573-1,1,799.0,999.0000
20260413,销售单,得物直发-安踏广州专卖店,122615582-3,8,2160.0,3192.0000
20260413,销售单,得物直发-安踏广州专卖店,122628071R-3,2,468.0,878.0000
20260413,销售单,得物直发-安踏广州专卖店,152547501D-2,1,179.0,299.0000
20260413,销售单,得物直发-安踏广州专卖店,152618704U-4,1,198.0,299.0000
20260413,销售单,得物直发-安踏广州专卖店,162627101D-2,3,417.0,597.0000
20260413,销售单,得物直发-安踏广州专卖店,162627301D-1,1,179.0,239.0000
20260413,销售单,得物直发-安踏广州专卖店,1825312111R-1,1,51.0,109.0000
20260413,销售单,得物直发-安踏广州专卖店,192537973D-3,124,13086.0,29636.0000
20260413,销售单,得物直发-安踏广州专卖店,192627973R-2,10,1087.0,1990.0000
20260413,销售单,得物直发-安踏广州专卖店,192627973R-3,87,9268.0,17313.0000
20260413,销售单,得物直发-安踏云南专卖店,112511801-4,3,759.0,1497.0000
20260413,销售单,得物直发-安踏云南专卖店,112628091U-4,3,1017.0,1047.0000
20260413,销售单,得物直发-安踏云南专卖店,152441757-1,4,1065.0,2796.0000
20260413,销售单,得物直发-安踏云南专卖店,152447530U-1,1,129.0,269.0000
20260413,销售单,得物直发-安踏云南专卖店,152616604U-4,1,339.0,399.0000
20260413,销售单,得物直发-安踏云南专卖店,152618702U-3,1,168.0,239.0000
20260413,销售单,得物直发-安踏云南专卖店,162615101U-2,1,78.0,99.0000
20260413,销售单,得物直发-安踏云南专卖店,1825111102-1,1,130.0,369.0000
20260413,销售单,得物直发-安踏云南专卖店,1825332423-1,12,559.0,1308.0000
20260413,销售单,得物直发-安踏云南专卖店,192536111U-1,1,54.0,99.0000
20260413,销售单,得物直发-安踏云南专卖店,192546152R-2,2,496.0,798.0000
20260413,销售单,得物直发-安踏云南专卖店,192546153U-2,2,138.0,198.0000
20260413,销售单,得物直发-安踏云南专卖店,192627973R-3,1,109.0,199.0000
20260413,销售单,得物直发-得物泉州专卖店,112615505R-14,19,3463.0,5681.0000
20260413,销售单,得物直发-得物泉州专卖店,112615507-1,15,2757.0,5085.0000
20260413,销售单,得物直发-得物泉州专卖店,112618011R-4,2,363.0,598.0000
20260413,销售单,得物直发-得物泉州专卖店,112625506R-1,5,937.0,1495.0000
20260413,销售单,得物直发-得物泉州专卖店,112625506R-3,3,549.0,897.0000
20260413,销售单,得物直发-得物泉州专卖店,112625533R-2,12,3739.0,5988.0000
20260413,销售单,得物直发-得物泉州专卖店,112628013R-2,4,746.0,1196.0000
20260413,销售单,得物直发-得物泉州专卖店,112638013R-1,14,2628.0,4186.0000
20260413,销售单,得物直发-得物泉州专卖店,112638013R-2,5,951.0,1495.0000
20260413,销售单,得物直发-得物泉州专卖店,112638063R-2,2,388.0,678.0000
20260413,销售单,得物直发-得物泉州专卖店,122618034R-3,1,178.0,299.0000
20260413,销售单,得物直发-得物泉州专卖店,122625555-4,1,409.0,499.0000
20260413,销售单,得物直发-得物泉州专卖店,122628013R-1,3,559.0,897.0000
20260413,销售单,得物直发-得物泉州专卖店,172631301R-1,6,954.0,1434.0000
20260413,销售单,得物直发-得物泉州专卖店,192536165D-4,2,386.0,998.0000
20260413,销售单,得物直发-得物泉州专卖店,192537973D-1,1,130.0,239.0000
20260413,销售单,得物直发-得物泉州专卖店,192538158U-3,1,136.0,159.0000
20260413,销售单,得物直发-得物泉州专卖店,192538158U-5,1,116.0,159.0000
20260413,销售单,得物直发-得物泉州专卖店,192546151U-1,1,166.0,239.0000
20260413,销售单,得物直发-得物泉州专卖店,192638161R-2,4,501.0,796.0000
20260413,销售单,得物直发-安踏川渝专卖店,112525595R-3,3,562.0,1017.0000
20260413,销售单,得物直发-安踏川渝专卖店,112611606U-1,1,329.0,499.0000
20260413,销售单,得物直发-安踏川渝专卖店,112615582-3,4,1116.0,1596.0000
20260413,销售单,得物直发-安踏川渝专卖店,112615595R-3,1,194.0,339.0000
20260413,销售单,得物直发-安踏川渝专卖店,112625569R-1,10,1868.0,2990.0000
20260413,销售单,得物直发-安踏川渝专卖店,112625595R-4,5,945.0,1695.0000
20260413,销售单,得物直发-安踏川渝专卖店,112627711U-5,1,339.0,399.0000
20260413,销售单,得物直发-安踏川渝专卖店,112627726U-1,2,328.0,398.0000
20260413,销售单,得物直发-安踏川渝专卖店,112627726U-3,3,507.0,597.0000
20260413,销售单,得物直发-安踏川渝专卖店,122545573-1,1,849.0,999.0000
20260413,销售单,得物直发-安踏川渝专卖店,152541202U-3,1,69.0,99.0000
20260413,销售单,得物直发-安踏川渝专卖店,152626509U-5,1,207.0,269.0000
20260413,销售单,得物直发-安踏川渝专卖店,152628104U-7,1,67.0,79.0000
20260413,销售单,得物直发-安踏川渝专卖店,152628104U-9,1,67.0,79.0000
20260413,销售单,得物直发-安踏川渝专卖店,172611703U-4,2,474.0,678.0000
20260413,销售单,得物直发-安踏川渝专卖店,172628107U-3,2,508.0,598.0000
20260413,销售单,得物直发-安踏川渝专卖店,192611683R-1,2,238.0,398.0000
20260413,销售单,得物直发-安踏川渝专卖店,192617254U-4,1,55.0,79.0000
20260413,销售单,得物直发-安踏川渝专卖店,192626165R-2,3,588.0,1197.0000
20260413,销售单,得物直发-安踏川渝专卖店,192626165R-4,2,400.0,798.0000
20260413,销售单,得物直发-安踏川渝专卖店,192627973R-1,8,840.0,1592.0000
20260413,销售单,得物直发-安踏川渝专卖店,192631159R-1,2,358.0,538.0000
20260413,销售单,得物直发-安踏川渝专卖店,192636164R-2,9,1140.0,1791.0000
20260413,销售单,得物直发-安踏川渝专卖店,192636165R-6,13,2643.9300000000003,5187.0000
20260413,销售单,得物直发-安踏江苏专卖店,112547723U-1,2,398.0,598.0000
20260413,销售单,得物直发-安踏江苏专卖店,192627333R-4,1,49.0,65.0000
20260413,销售单,得物直发-安踏北京专卖店,112537793R-4,4,716.0,1196.0000
20260413,销售单,得物直发-安踏北京专卖店,112617792R-1,6,1048.0,1794.0000
20260413,销售单,得物直发-安踏北京专卖店,112627793R-3,12,2118.0,3588.0000
20260413,销售单,得物直发-安踏北京专卖店,192537973D-1,25,2644.0,5975.0000
20260413,销售单,得物直发-安踏北京专卖店,192627973R-1,20,2121.0,3980.0000
20260413,销售单,得物直发-安踏东北专卖店,152627103D-3,4,1062.0,1476.0000
20260413,销售单,得物直发-安踏东北专卖店,152627172R-5,22,3524.0,5258.0000
20260413,销售单,得物直发-安踏东北专卖店,152627172R-6,4,664.0,956.0000
20260413,销售单,得物直发-安踏东北专卖店,162623106U-3,1,125.0,139.0000
20260413,销售单,得物直发-安踏东北专卖店,192627333R-1,3,117.0,195.0000
20260413,销售单,得物直发-安踏东北专卖店,192627333R-3,6,224.0,390.0000
20260413,销售单,得物直发-安踏杭州专卖店,112531111S-1,2,913.0,1798.0000
20260413,销售单,得物直发-安踏杭州专卖店,112625522R-2,5,1068.0,1695.0000
20260413,销售单,得物直发-安踏华中专卖店,112625541-4,1,323.0,399.0000
20260413,销售单,得物直发-安踏华中专卖店,122528895U-2,3,642.0,1197.0000
20260413,销售单,得物直发-安踏华中专卖店,152541201U-2,1,97.0,139.0000
20260413,销售单,得物直发-安踏华中专卖店,152628112U-7,2,216.0,278.0000
20260413,销售单,得物直发-安踏华中专卖店,1826111125-3,1,147.0,239.0000
20260413,销售单,得物直发-安踏华中专卖店,452520203-2,1,75.0,199.0000
20260413,销售单,得物直发-安踏河南专卖店,112618896R-1,4,636.0,1356.0000
20260413,销售单,得物直发-安踏河南专卖店,112621105-7,7,3237.0,4893.0000
20260413,销售单,得物直发-安踏河南专卖店,112625582-7,2,558.0,798.0000
20260413,销售单,得物直发-安踏河南专卖店,112628014U-1,2,484.0,498.0000
20260413,销售单,得物直发-安踏河南专卖店,122618896R-3,3,594.0,1017.0000
20260413,销售单,得物直发-安踏西北专卖店,152618711U-1,1,147.0,239.0000
20260413,销售单,得物直发-安踏贵州专卖店,112615532R-2,8,2240.0,3992.0000
20260413,销售单,得物直发-安踏贵州专卖店,112615582-3,7,1946.0,2793.0000
20260413,销售单,得物直发-安踏贵州专卖店,112625505R-1,13,2808.0,4407.0000
20260413,销售单,得物直发-安踏贵州专卖店,112628014U-2,1,207.0,249.0000
20260413,销售单,得物直发-安踏贵州专卖店,152617702U-4,2,436.0,598.0000
20260413,销售单,得物直发-安踏贵州专卖店,172621101R-1,6,935.0,1434.0000
20260413,销售单,得物直发-安踏贵州专卖店,192621353D-2,33,1855.0,3597.0000
20260413,销售单,得物直发-安踏贵州专卖店,192621353D-3,8,448.0,872.0000
20260413,销售单,抖音-安踏北京旗舰店,112535506-3,29,5113.5,8671.0000
20260413,销售单,抖音-安踏北京旗舰店,112537793R-4,59,10561.0,17641.0000
20260413,销售单,抖音-安踏北京旗舰店,112615506R-1,22,3879.0,6578.0000
20260413,销售单,抖音-安踏北京旗舰店,112615537R-1,3,537.0,897.0000
20260413,销售单,抖音-安踏北京旗舰店,112617792R-1,19,3191.0,5681.0000
20260413,销售单,抖音-安踏北京旗舰店,112618823R-1,3,567.0,897.0000
20260413,销售单,抖音-安踏北京旗舰店,112625530R-1,892,157302.5,266708.0000
20260413,销售单,抖音-安踏北京旗舰店,112625537U-2,85,23715.0,33915.0000
20260413,销售单,抖音-安踏北京旗舰店,112627702R-1,1,199.0,299.0000
20260413,销售单,抖音-安踏北京旗舰店,112627702R-4,2,398.0,598.0000
20260413,销售单,抖音-安踏北京旗舰店,112628811R-1,746,148454.0,223054.0000
20260413,销售单,抖音-安踏北京旗舰店,112628853U-1,7,1463.0,2093.0000
20260413,销售单,抖音-安踏北京旗舰店,112638519-2,1,159.0,159.0000
20260413,销售单,抖音-安踏北京旗舰店,162615101U-2,2,172.0,198.0000
20260413,销售单,抖音-安踏北京旗舰店,162615101U-4,1,86.0,99.0000
20260413,销售单,抖音-安踏北京旗舰店,1826111155-1,1,136.0,199.0000
20260413,销售单,抖音-安踏北京旗舰店,1826114107-1,2,138.0,138.0000
20260413,销售单,抖音-安踏北京旗舰店,1826114152-1,1,69.0,69.0000
20260413,销售单,抖音-安踏北京旗舰店,192628974D-6,8,472.0,1112.0000
20260413,销售单,抖音-安踏北京旗舰店,192628982D-1,45,2655.0,6255.0000
20260413,销售单,抖音-安踏北京旗舰店,192628982D-3,13,767.0,1807.0000
20260413,销售单,抖音-安踏冠军官方旗舰店,152530502-2,1,219.0,449.0000
20260413,销售单,抖音-超级安踏官方旗舰店,152627704U-3,2,508.0,598.0000
20260413,销售单,抖音-安踏服饰时尚专卖店,112535595R-3,1,194.0,339.0000
20260413,销售单,抖音-安踏服饰时尚专卖店,112615507-1,1,189.0,339.0000
20260413,销售单,抖音-安踏服饰时尚专卖店,122548801-2,1,239.0,469.0000
20260413,销售单,抖音-安踏服饰时尚专卖店,152627101D-1,1,139.0,199.0000
20260413,销售单,抖音-安踏服饰时尚专卖店,152627101D-2,3,417.0,597.0000
20260413,销售单,抖音-安踏服饰时尚专卖店,152627101D-3,1,139.0,199.0000
20260413,销售单,抖音-安踏ARENA深圳专卖店,122628851R-1,1,269.0,399.0000
20260413,销售单,抖音-安踏ARENA深圳专卖店,122628881-5,2,798.0,798.0000
20260413,销售单,抖音-安踏泉州专卖3店,112625533R-2,3,957.0,1497.0000
20260413,销售单,抖音-安踏济南万象城专卖店,112615582-3,5,1395.0,1995.0000
20260413,销售单,抖音-安踏大宁专卖店,172621101R-1,64,10176.0,15296.0000
20260413,销售单,抖音-安踏大宁专卖店,172621101R-2,100,15900.0,23900.0000
20260413,销售单,抖音-安踏长沙黄兴路专卖店,192528253-1,1,69.0,139.0000
20260413,销售单,抖音-安踏楚河汉街专卖店,152530117-2,6,1854.0,3894.0000
20260413,销售单,抖音-安踏深圳龙华ARENA专卖店,122615582-3,1,279.0,399.0000
20260413,销售单,抖音-安踏深圳龙华ARENA专卖店,172621101R-2,1,159.0,239.0000
20260413,销售单,抖音-安踏深圳龙岗区大运天地专卖店,192537973D-1,6,649.0,1434.0000
20260413,销售单,抖音-安踏深圳龙岗区大运天地专卖店,192537973D-3,13,1372.0,3107.0000
20260413,销售单,抖音-安踏深圳龙岗区大运天地专卖店,192627973R-1,252,27468.0,50148.0000
20260413,销售单,抖音-安踏深圳龙岗区大运天地专卖店,192627973R-2,53,5777.0,10547.0000
20260413,销售单,抖音-安踏深圳龙岗区大运天地专卖店,192627973R-3,645,70305.0,128355.0000
20260413,销售单,抖音-安踏深圳龙岗区大运天地专卖店,192637973D-3,64,6976.0,15296.0000
20260413,销售单,抖音-安踏深圳龙岗区大运天地专卖店,192637975D-1,18,2322.0,4302.0000
20260413,销售单,抖音-安踏深圳龙岗区大运天地专卖店,192637975D-4,6,774.0,1434.0000
20260413,销售单,抖音-安踏深圳龙岗区大运天地专卖店,192637975D-7,5,645.0,1195.0000
20260413,销售单,抖音-安踏跑步专卖店,112625537U-2,7,1953.0,2793.0000
20260413,销售单,抖音-超级安踏男装旗舰店,112618811-1,24,5216.0,8136.0000
20260413,销售单,抖音-超级安踏男装旗舰店,112627766R-1,3,567.0,897.0000
20260413,销售单,抖音-超级安踏男装旗舰店,152616507U-1,2,508.0,678.0000
20260413,销售单,抖音-超级安踏男装旗舰店,152616507U-2,2,503.0,678.0000
20260413,销售单,抖音-超级安踏男装旗舰店,152617606U-5,2,548.0,798.0000
20260413,销售单,抖音-超级安踏男装旗舰店,152626107U-3,1,228.0,269.0000
20260413,销售单,抖音-超级安踏男装旗舰店,152626107U-4,14,3192.0,3766.0000
20260413,销售单,抖音-超级安踏男装旗舰店,192537973D-3,2,213.0,478.0000
20260413,销售单,抖音-安踏川渝服运动鞋专卖店,152627101D-3,1,139.0,199.0000
20260413,销售单,抖音-安踏云南专卖店,152627101D-1,1,139.0,199.0000
20260413,销售单,抖音-安踏云南专卖店,152627101D-2,2,278.0,398.0000
20260413,销售单,抖音-安踏云南专卖店,162623102U-1,1,139.0,139.0000
20260413,销售单,抖音-安踏云南专卖店,162623104U-1,75,10297.89,12675.0000
20260413,销售单,抖音-安踏云南专卖店,162623104U-2,6,817.3199999999999,1014.0000
20260413,销售单,抖音-安踏云南专卖店,162623104U-4,7,970.0,1183.0000
20260413,销售单,抖音-安踏云南专卖店,162623204U-1,1,163.69,169.0000
20260413,销售单,抖音-安踏云南专卖店,162627101D-1,4,554.34,796.0000
20260413,销售单,抖音-安踏云南专卖店,162627101D-2,9,1242.78,1791.0000
20260413,销售单,抖音-安踏云南专卖店,162627101D-3,4,554.34,796.0000
20260413,销售单,抖音-anta安踏安之心专卖店,1826272590R-1,1,35.0,49.0000
20260413,销售单,抖音-anta安踏安之泽专卖店,112511108-2,4,588.0,2796.0000
20260413,销售单,抖音-anta安踏安之泽专卖店,112531101S-4,3,945.0,2697.0000
20260413,销售单,抖音-安踏店播专卖店,172541705V-1,1,359.0,599.0000
20260413,销售单,抖音-安踏店播专卖店,172621101R-1,30,4770.0,7170.0000
20260413,销售单,抖音-安踏店播专卖店,172621101R-2,11,1749.0,2629.0000
20260413,销售单,抖音-安踏服饰配件旗舰店,112527709R-1,34,6236.0,10166.0000
20260413,销售单,抖音-安踏服饰配件旗舰店,112527709R-2,35,6455.0,10465.0000
20260413,销售单,抖音-安踏服饰配件旗舰店,112527766R-2,2,378.0,598.0000
20260413,销售单,抖音-安踏服饰配件旗舰店,112547708R-3,291,53159.0,87009.0000
20260413,销售单,抖音-安踏服饰配件旗舰店,112615582-3,11,3069.0,4389.0000
20260413,销售单,抖音-安踏服饰配件旗舰店,112617708R-3,111,20229.0,33189.0000
20260413,销售单,抖音-安踏服饰配件旗舰店,112617766R-3,3,567.0,897.0000
