结算日期,单据类型,店铺名称,货号,销售数量,销售金额,吊牌金额
20260323,销售单,安踏大货唯品会,952536609-1,26,5850.0,12974.0000
20260323,销售单,安踏大货唯品会,952536609-5,1,225.0,499.0000
20260323,销售单,安踏大货唯品会,952537302-2,44,4938.439018,8756.0000
20260323,销售单,安踏大货唯品会,952537511-1,1,100.0,219.0000
20260323,销售单,安踏大货唯品会,952537601-2,1,175.0,499.0000
20260323,销售单,安踏大货唯品会,952537613-4,1,104.121951,239.0000
20260323,销售单,安踏大货唯品会,952537613-6,1,104.121951,239.0000
20260323,销售单,安踏大货唯品会,952537706-2,4,536.0,1196.0000
20260323,销售单,安踏大货唯品会,952537706-4,6,829.0,1794.0000
20260323,销售单,安踏大货唯品会,952538715-3,1,80.0,199.0000
20260323,销售单,安踏大货唯品会,952545401-5,9,645.731704,1521.0000
20260323,销售单,安踏大货唯品会,952545403-4,8,504.0,1112.0000
20260323,销售单,安踏大货唯品会,952545403-6,4,248.0,556.0000
20260323,销售单,安踏大货唯品会,952545404-4,2,136.682926,278.0000
20260323,销售单,安踏大货唯品会,952545501-2,1,114.121951,239.0000
20260323,销售单,安踏大货唯品会,952546601-5,6,2592.0,6594.0000
20260323,销售单,安踏大货唯品会,952546601-6,1,432.0,1099.0000
20260323,销售单,安踏大货唯品会,952546703-2,1,149.0,299.0000
20260323,销售单,安踏大货唯品会,952546703-5,1,149.0,299.0000
20260323,销售单,安踏大货唯品会,952546712-3,3,988.7560980000001,2097.0000
20260323,销售单,安踏大货唯品会,952547302-3,2,218.121951,478.0000
20260323,销售单,安踏大货唯品会,952547307-2,1,104.121951,199.0000
20260323,销售单,安踏大货唯品会,952547308-1,4,392.341463,796.0000
20260323,销售单,安踏大货唯品会,952547408-1,12,801.41463,2028.0000
20260323,销售单,安踏大货唯品会,952547503-3,2,240.463415,598.0000
20260323,销售单,安踏大货唯品会,952547607-1,3,495.0,1197.0000
20260323,销售单,安踏大货唯品会,952547607-2,1,171.0,399.0000
20260323,销售单,安踏大货唯品会,952547704-3,2,174.0,478.0000
20260323,销售单,安踏大货唯品会,952547711-2,1,93.0,199.0000
20260323,销售单,安踏大货唯品会,952547713-4,6,525.365852,1314.0000
20260323,销售单,安踏大货唯品会,952611302-2,23,3565.536585,6187.0000
20260323,销售单,安踏大货唯品会,952615402-1,9,1080.512195,1791.0000
20260323,销售单,安踏大货唯品会,952616502-3,5,887.9872310000001,1495.0000
20260323,销售单,安踏大货唯品会,952617303-1,1,224.804878,399.0000
20260323,销售单,安踏大货唯品会,952617402-1,11,1594.121951,2629.0000
20260323,销售单,安踏大货唯品会,952617604-4,3,804.0731699999999,1347.0000
20260323,销售单,安踏大货唯品会,952618702S-3,7,948.609756,1533.0000
20260323,销售单,安踏大货唯品会,952621205-1,1,109.0,139.0000
20260323,销售单,安踏大货唯品会,952625109-4,4,304.10715100000004,476.0000
20260323,销售单,安踏大货唯品会,952625115-3,4,305.02438900000004,476.0000
20260323,销售单,安踏大货唯品会,952625115-4,9,681.731704,1071.0000
20260323,销售单,安踏大货唯品会,952625202-1,11,2042.414635,2959.0000
20260323,销售单,安踏大货唯品会,952625501-1,1,132.902439,169.0000
20260323,销售单,安踏大货唯品会,952626104-2,4,516.0,676.0000
20260323,销售单,安踏大货唯品会,952626504-3,2,429.463415,598.0000
20260323,销售单,安踏大货唯品会,952627103-5,33,2218.463408,3267.0000
20260323,销售单,安踏大货唯品会,952627103-6,1,69.0,99.0000
20260323,销售单,安踏大货唯品会,952627111-1,3,229.682926,357.0000
20260323,销售单,安踏大货唯品会,952627111-3,4,301.365852,476.0000
20260323,销售单,安踏大货唯品会,952627202-1,2,265.804878,398.0000
20260323,销售单,安踏大货唯品会,952627202-5,4,549.902439,796.0000
20260323,销售单,安踏大货唯品会,952627208-3,27,2636.41463,3753.0000
20260323,销售单,安踏大货唯品会,952627304-2,1,149.0,219.0000
20260323,销售单,安踏大货唯品会,952627502-4,6,466.682926,714.0000
20260323,销售单,安踏大货唯品会,952627513-1,2,198.0,278.0000
20260323,销售单,安踏大货唯品会,952627522-1,1,132.902439,199.0000
20260323,销售单,安踏大货唯品会,952627702-4,3,410.902439,597.0000
20260323,销售单,安踏大货唯品会,952628102-7,13,1276.024389,1807.0000
20260323,销售单,安踏大货唯品会,952628104-3,1,85.341463,139.0000
20260323,销售单,安踏大货唯品会,952628115-3,1,65.341463,99.0000
20260323,销售单,安踏大货唯品会,952628308-3,2,198.0,278.0000
20260323,销售单,安踏大货唯品会,962427303-1,16,1274.0,3824.0000
20260323,销售单,安踏大货唯品会,962427703-3,39,2691.0,7761.0000
20260323,销售单,安踏大货唯品会,962437603-1,7,1133.0,6293.0000
20260323,销售单,安踏大货唯品会,962448302-3,12,957.0,3588.0000
20260323,销售单,安踏大货唯品会,962448705-3,9,726.0,3051.0000
20260323,销售单,安踏大货唯品会,962448902-1,2,574.0,2398.0000
20260323,销售单,安踏大货唯品会,962515701-4,27,2144.0,9153.0000
20260323,销售单,安踏大货唯品会,962516601-2,4,916.0,3996.0000
20260323,销售单,安踏大货唯品会,962516601-6,7,1603.0,6993.0000
20260323,销售单,安踏大货唯品会,962516601-7,20,4605.0,19980.0000
20260323,销售单,安踏大货唯品会,962517304-1,4,200.0,796.0000
20260323,销售单,安踏大货唯品会,962517310N-2,35,1728.0,6965.0000
20260323,销售单,安踏大货唯品会,962518709-2,7,693.0,2583.0000
20260323,销售单,安踏大货唯品会,962518714-4,6,458.0,1614.0000
20260323,销售单,安踏大货唯品会,962526101-1,4,196.0,556.0000
20260323,销售单,安踏大货唯品会,962526104-2,4,196.0,476.0000
20260323,销售单,安踏大货唯品会,962526504-3,9,954.0975589999999,2151.0000
20260323,销售单,安踏大货唯品会,962526504-4,33,3540.536579,7887.0000
20260323,销售单,安踏大货唯品会,962526601-4,1,169.682927,339.0000
20260323,销售单,安踏大货唯品会,962527109-2,2,138.0,338.0000
20260323,销售单,安踏大货唯品会,962527118-1,2,176.243902,398.0000
20260323,销售单,安踏大货唯品会,962527121-6,1,69.0,99.0000
20260323,销售单,安踏大货唯品会,962527121-9,9,595.3902410000001,891.0000
20260323,销售单,安踏大货唯品会,962527123-1,15,1257.682923,2085.0000
20260323,销售单,安踏大货唯品会,962527125-2,14,820.0,1386.0000
20260323,销售单,安踏大货唯品会,962527125-4,4,236.0,396.0000
20260323,销售单,安踏大货唯品会,962527301-2,3,344.365853,597.0000
20260323,销售单,安踏大货唯品会,962527302-3,11,1158.9024370000002,2629.0000
20260323,销售单,安踏大货唯品会,962527501-3,4,411.39024299999994,956.0000
20260323,销售单,安踏大货唯品会,962527504-3,2,225.804878,478.0000
20260323,销售单,安踏大货唯品会,962527505-1,1,54.0,119.0000
20260323,销售单,安踏大货唯品会,962527604-1,7,710.731706,1673.0000
20260323,销售单,安踏大货唯品会,962527703-3,4,448.487804,956.0000
20260323,销售单,安踏大货唯品会,962528108-6,2,138.0,338.0000
20260323,销售单,安踏大货唯品会,962528116-6,3,184.0,417.0000
20260323,销售单,安踏大货唯品会,962528302-1,1,59.0,139.0000
20260323,销售单,安踏大货唯品会,962528304-3,10,937.6829250000001,2390.0000
20260323,销售单,安踏大货唯品会,962536401-3,4,292.0,676.0000
20260323,销售单,安踏大货唯品会,962536601-4,1,393.0,999.0000
20260323,销售单,安踏大货唯品会,962537101-1,6,637.374013,1434.0000
20260323,销售单,安踏大货唯品会,962537301-1,4,535.707317,1196.0000
20260323,销售单,安踏大货唯品会,962537303-4,2,199.121951,398.0000
20260323,销售单,安踏大货唯品会,962537503-2,4,377.0,1076.0000
20260323,销售单,安踏大货唯品会,962537602-5,9,1559.0,4041.0000
20260323,销售单,安踏大货唯品会,962537701-2,6,886.0,2394.0000
20260323,销售单,安踏大货唯品会,962537705-6,13,1303.341461,3107.0000
20260323,销售单,安踏大货唯品会,962537709-4,1,93.121951,199.0000
20260323,销售单,安踏大货唯品会,962537709-8,5,475.365853,995.0000
20260323,销售单,安踏大货唯品会,962537711-5,8,781.444444,1592.0000
20260323,销售单,安踏大货唯品会,962537711-6,4,372.487804,796.0000
20260323,销售单,安踏大货唯品会,962538704-1,11,856.0,2629.0000
20260323,销售单,安踏大货唯品会,962546202-5,2,206.0,538.0000
20260323,销售单,安踏大货唯品会,962546203-4,1,68.0,239.0000
20260323,销售单,安踏大货唯品会,962546401-1,11,1005.0,2629.0000
20260323,销售单,安踏大货唯品会,962546402-2,1,107.0,239.0000
20260323,销售单,安踏大货唯品会,962546404-1,1,99.0,269.0000
20260323,销售单,安踏大货唯品会,962546503-2,1,188.0,399.0000
20260323,销售单,安踏大货唯品会,962546605-4,7,2427.0,6293.0000
20260323,销售单,安踏大货唯品会,962546610-5,5,1405.0,3345.0000
20260323,销售单,安踏大货唯品会,962546701-4,4,596.804878,1076.0000
20260323,销售单,安踏大货唯品会,962547201-2,6,1084.0,2694.0000
20260323,销售单,安踏大货唯品会,962547310-3,1,78.341463,169.0000
20260323,销售单,安踏大货唯品会,962547310S-3,3,233.682926,417.0000
20260323,销售单,安踏大货唯品会,962547312-2,6,523.0243889999999,1194.0000
20260323,销售单,安踏大货唯品会,962548304-5,8,1006.97561,2392.0000
20260323,销售单,安踏大货唯品会,962548306-2,5,395.0,995.0000
20260323,销售单,安踏大货唯品会,962548401-1,8,690.0,1912.0000
20260323,销售单,安踏大货唯品会,962548401-2,9,775.0,2151.0000
20260323,销售单,安踏大货唯品会,962548703-3,2,180.0,598.0000
20260323,销售单,安踏大货唯品会,962548907-5,3,1014.170732,2397.0000
20260323,销售单,安踏大货唯品会,962616501-4,2,312.682927,538.0000
20260323,销售单,安踏大货唯品会,962617303-2,4,669.884497,1196.0000
20260323,销售单,安踏大货唯品会,962617307-2,1,89.0,169.0000
20260323,销售单,安踏大货唯品会,962617307-3,1,85.341463,169.0000
20260323,销售单,安踏大货唯品会,962617307-6,5,434.024389,845.0000
20260323,销售单,安踏大货唯品会,962617504-3,2,280.0,678.0000
20260323,销售单,安踏大货唯品会,962617601-1,14,2712.82927,4746.0000
20260323,销售单,安踏大货唯品会,962618302-3,5,641.707317,1195.0000
20260323,销售单,安踏大货唯品会,962618703-3,3,464.804878,807.0000
20260323,销售单,安踏大货唯品会,962625105-4,1,69.0,119.0000
20260323,销售单,安踏大货唯品会,962626501-6,1,161.682927,239.0000
20260323,销售单,安踏大货唯品会,962627102-1,1,161.682927,239.0000
20260323,销售单,安踏大货唯品会,962627102-6,1,169.0,239.0000
20260323,销售单,安踏大货唯品会,962627110-5,2,198.0,278.0000
20260323,销售单,安踏大货唯品会,962627110-8,4,385.02438900000004,556.0000
20260323,销售单,安踏大货唯品会,962627115-5,2,130.682926,198.0000
20260323,销售单,安踏大货唯品会,962627116-7,5,330.365852,495.0000
20260323,销售单,安踏大货唯品会,962627208-1,1,139.0,199.0000
20260323,销售单,安踏大货唯品会,962627208-3,3,404.804878,597.0000
20260323,销售单,安踏大货唯品会,962627208-4,4,543.8048779999999,796.0000
20260323,销售单,安踏大货唯品会,962627208-5,3,404.80487800000003,597.0000
20260323,销售单,安踏大货唯品会,962627306-3,5,726.707317,995.0000
20260323,销售单,安踏大货唯品会,962627307-4,7,1012.512195,1393.0000
20260323,销售单,安踏大货唯品会,962627307-5,1,142.902439,199.0000
20260323,销售单,安踏大货唯品会,962627506-3,5,568.850126,845.0000
20260323,销售单,安踏大货唯品会,962628107-1,1,104.121951,139.0000
20260323,销售单,安踏大货唯品会,972448711-7,5,304.0,1195.0000
20260323,销售单,安踏大货唯品会,972511705-5,1,103.0,339.0000
20260323,销售单,安踏大货唯品会,972518707-7,2,195.0,598.0000
20260323,销售单,安踏大货唯品会,972528102-6,6,495.365852,1194.0000
20260323,销售单,安踏大货唯品会,972528106-1,4,517.707317,956.0000
20260323,销售单,安踏大货唯品会,972528107-4,3,207.0,507.0000
20260323,销售单,安踏大货唯品会,972528116-3,5,345.0,845.0000
20260323,销售单,安踏大货唯品会,972528124-8,2,166.341463,338.0000
20260323,销售单,安踏大货唯品会,972528125-4,11,725.94721,1089.0000
20260323,销售单,安踏大货唯品会,972528125-6,23,1521.146334,2277.0000
20260323,销售单,安踏大货唯品会,972531402-3,24,2014.146334,4776.0000
20260323,销售单,安踏大货唯品会,972541401-3,18,1747.073167,4302.0000
20260323,销售单,安踏大货唯品会,972616701-7,5,750.6097560000001,1495.0000
20260323,销售单,安踏大货唯品会,972616702-1,1,149.0,269.0000
20260323,销售单,安踏大货唯品会,972617702-1,2,418.243902,798.0000
20260323,销售单,安踏大货唯品会,972618704-9,6,499.365852,1014.0000
20260323,销售单,安踏大货唯品会,972618705-2,1,82.341463,199.0000
20260323,销售单,安踏大货唯品会,972618705-8,17,1465.41463,3383.0000
20260323,销售单,安踏大货唯品会,972618705N-5,3,222.0,597.0000
20260323,销售单,安踏大货唯品会,972626602-1,1,169.0,269.0000
20260323,销售单,安踏大货唯品会,972626602-3,1,169.0,269.0000
20260323,销售单,安踏大货唯品会,972626603-3,2,383.365854,678.0000
20260323,销售单,安踏大货唯品会,9825272501-4,1,28.0,59.0000
20260323,销售单,安踏大货唯品会,992437303D-3,56,854.0,3304.0000
20260323,销售单,安踏大货唯品会,992458233R-3,1,19.0,79.0000
20260323,销售单,安踏大货唯品会,992517311R-1,12,588.0,1188.0000
20260323,销售单,安踏大货唯品会,992518151R-3,25,1529.0,4975.0000
20260323,销售单,安踏大货唯品会,992527352R-3,19,215.0,361.0000
20260323,销售单,安踏大货唯品会,992528151D-2,1,72.0,239.0000
20260323,销售单,安踏大货唯品会,992528973R-1,2,120.0,278.0000
20260323,销售单,安踏大货唯品会,992536151D-5,10,925.0,2390.0000
20260323,销售单,安踏大货唯品会,992616151R-5,1,47.0,99.0000
20260323,销售单,安踏大货唯品会,992617141R-1,1,178.463415,339.0000
20260323,销售单,安踏大货唯品会,992617231R-1,14,513.0,1106.0000
20260323,销售单,安踏大货唯品会,992617231R-4,9,337.0,711.0000
20260323,销售单,安踏大货唯品会,992617303D-2,5,170.0,295.0000
20260323,销售单,安踏大货唯品会,992617303R-1,1,37.0,79.0000
20260323,销售单,安踏大货唯品会,992617311R-1,14,686.0,1386.0000
20260323,销售单,安踏大货唯品会,992617318R-1,18,670.0,1062.0000
20260323,销售单,安踏大货唯品会,992617318R-4,8,298.0,472.0000
20260323,销售单,安踏大货唯品会,992617335R-2,8,152.0,288.0000
20260323,销售单,安踏大货唯品会,992618154R-5,4,276.0,796.0000
20260323,销售单,安踏大货唯品会,992618155R-1,2,126.0,318.0000
20260323,销售单,安踏大货唯品会,992618155R-2,2,136.0,318.0000
20260323,销售单,安踏大货唯品会,992618155R-3,2,136.0,318.0000
20260323,销售单,安踏大货唯品会,992618261R-4,3,102.0,237.0000
20260323,销售单,安踏大货唯品会,992618353R-3,1,17.0,29.0000
20260323,销售单,安踏大货唯品会,992618353R-4,2,34.0,58.0000
20260323,销售单,安踏大货唯品会,992618353R-8,3,51.0,87.0000
20260323,销售单,安踏大货唯品会,992618972-1,3,253.0,447.0000
20260323,销售单,安踏大货唯品会,992618975R-2,2,178.0,278.0000
20260323,销售单,安踏大货唯品会,992618977R-1,2,146.0,338.0000
20260323,销售单,安踏大货唯品会,992618977R-2,1,73.0,169.0000
20260323,销售单,安踏大货唯品会,992627151R-1,23,3105.536585,5497.0000
20260323,销售单,猫超-安踏官方网店,912525506F-4,1,150.0,269.0000
20260323,销售单,猫超-安踏官方网店,912548077-6,1,213.0,399.0000
20260323,销售单,猫超-安踏官方网店,922515517-6,2,470.0,798.0000
20260323,销售单,猫超-安踏官方网店,922515520-9,2,318.0,598.0000
20260323,销售单,猫超-安踏官方网店,952537205-1,1,131.0,199.0000
20260323,销售单,猫超-安踏官方网店,952547307-2,2,206.0,398.0000
20260323,销售单,猫超-安踏官方网店,992628151R-2,1,103.0,199.0000
20260323,销售单,微信视频号-安踏男装旗舰店,912515511-4,2,498.0,798.0000
20260323,销售单,微信视频号-安踏男装旗舰店,912615503-4,1,169.0,299.0000
20260323,销售单,微信视频号-安踏男装旗舰店,912618003-2,2,338.0,598.0000
20260323,销售单,微信视频号-安踏男装旗舰店,912618895-2,3,747.0,1407.0000
20260323,销售单,微信视频号-安踏男装旗舰店,922618099-4,22,2618.0,4378.0000
20260323,销售单,微信视频号-安踏男装旗舰店,922618895-5,1,249.0,469.0000
20260323,销售单,微信视频号-安踏男装旗舰店,952627101-3,1,69.0,99.0000
20260323,销售单,微信视频号-安踏男装旗舰店,952627136-2,24,1416.0,1896.0000
20260323,销售单,微信视频号-安踏男装旗舰店,952627401-4,2,318.0,438.0000
20260323,销售单,微信视频号-安踏男装旗舰店,952627522-1,15,2085.0,2985.0000
20260323,销售单,微信视频号-安踏男装旗舰店,952627522-4,3,417.0,597.0000
20260323,销售单,微信视频号-安踏男装旗舰店,962627125-3,10,590.0,790.0000
20260323,销售单,微信视频号-安踏男装旗舰店,992616151R-2,3,177.0,297.0000
20260323,销售单,微信视频号-安踏旗舰店,922527703Q-2,1,219.0,339.0000
20260323,销售单,微信视频号-安踏旗舰店,922537702Q-5,1,169.0,269.0000
20260323,销售单,微信视频号-安踏旗舰店,952627522-4,1,139.0,199.0000
20260323,销售单,小红书安踏旗舰店,122518806AS-1,1,299.0,599.0000
20260323,销售单,小红书安踏旗舰店,162627512-5,3,777.0,897.0000
20260323,销售单,小红书安踏旗舰店,912616649-6,3,837.0,1407.0000
20260323,销售单,小红书安踏旗舰店,922515517-3,1,249.0,399.0000
20260323,销售单,小红书安踏旗舰店,922525537-4,38,7068.0,15162.0000
20260323,销售单,小红书安踏旗舰店,922616649-1,1,279.0,469.0000
20260323,销售单,小红书安踏旗舰店,922618099-7,1,129.0,199.0000
20260323,销售单,小红书安踏旗舰店,922618839-4,1,263.0,399.0000
20260323,销售单,小红书安踏旗舰店,922625558F-1,2,358.0,598.0000
20260323,销售单,小红书安踏旗舰店,952625103-4,23,2854.15,3887.0000
20260323,销售单,小红书安踏旗舰店,962528505-4,1,139.0,139.0000
20260323,销售单,小红书安踏旗舰店,962626103-1,5,435.6,695.0000
20260323,销售单,小红书安踏旗舰店,962626103-2,3,267.3,417.0000
20260323,销售单,小红书安踏旗舰店,962626603-4,3,537.3,897.0000
20260323,销售单,小红书安踏旗舰店,972626603-1,2,338.3,678.0000
20260323,销售单,小红书-安踏品牌旗舰店,122628885-1,1,389.0,439.0000
20260323,销售单,小红书-安踏品牌旗舰店,152527528-3,1,169.0,339.0000
20260323,销售单,小红书-安踏品牌旗舰店,152540802-1,1,779.0,1299.0000
20260323,销售单,小红书-安踏品牌旗舰店,162527620-1,1,279.0,549.0000
20260323,销售单,小红书-安踏品牌旗舰店,162616706-4,1,559.0,699.0000
20260323,销售单,小红书-安踏品牌旗舰店,192628121-4,10,1690.0,1990.0000
20260323,销售单,小红书-安踏品牌旗舰店,922538012-2,1,189.0,439.0000
20260323,销售单,小红书-安踏品牌旗舰店,952625103-4,6,834.0,1014.0000
20260323,销售单,小红书-安踏品牌旗舰店,962546609-2,1,349.0,869.0000
20260323,销售单,京东-安踏锋锐专卖店,122525588R-1,1,269.0,599.0000
20260323,销售单,京东-安踏锋锐专卖店,162548302N-2,1,164.0,269.0000
20260323,销售单,京东-安踏锋锐专卖店,912615562-4,1,323.0,599.0000
20260323,销售单,京东-安踏锋锐专卖店,922515517-5,1,249.0,399.0000
20260323,销售单,京东-安踏锋锐专卖店,922515517-7,5,1245.0,1995.0000
20260323,销售单,京东-安踏锋锐专卖店,922515520-9,2,318.0,598.0000
20260323,销售单,京东-安踏锋锐专卖店,922525503F-7,18,2862.0,5382.0000
20260323,销售单,京东-安踏锋锐专卖店,922525506F-7,1,159.0,269.0000
20260323,销售单,京东-安踏锋锐专卖店,922525509F-4,3,472.0,807.0000
20260323,销售单,京东-安踏锋锐专卖店,922525570F-8,2,313.0,538.0000
20260323,销售单,京东-安踏锋锐专卖店,922535574-3,21,3770.14,6279.0000
20260323,销售单,京东-安踏锋锐专卖店,922615508-3,2,358.0,598.0000
20260323,销售单,京东-安踏锋锐专卖店,922615520-3,8,2137.0,3192.0000
20260323,销售单,京东-安踏锋锐专卖店,922615520-6,1,269.0,399.0000
20260323,销售单,京东-安踏锋锐专卖店,922615541-2,1,139.0,199.0000
20260323,销售单,京东-安踏锋锐专卖店,922617704Q-2,1,194.0,339.0000
20260323,销售单,京东-安踏锋锐专卖店,922625528-7,7,1783.0,2793.0000
20260323,销售单,京东-安踏锋锐专卖店,922625558F-1,3,537.0,897.0000
20260323,销售单,京东-安踏锋锐专卖店,952627525-1,1,79.0,119.0000
20260323,销售单,京东-安踏锋锐专卖店,962548304-5,1,152.0,299.0000
20260323,销售单,京东-安踏锋锐专卖店,962616501-4,1,136.5,269.0000
20260323,销售单,京东-安踏锋锐专卖店,962625502-2,1,134.0,199.0000
20260323,销售单,京东-安踏锋锐专卖店,962627208-4,1,139.0,199.0000
20260323,销售单,京东-安踏锋锐专卖店,992617313R-1,1,49.0,75.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,112531604Q-1,5,995.0,1995.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,112615526-6,3,717.0,897.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,112615570R-4,2,898.0,1598.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,112617713-1,2,398.0,598.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,152521112-1,1,99.0,199.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,152547514N-2,2,558.0,998.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,152617503S-2,1,319.0,449.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,162537121-3,1,69.0,139.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,912525571-3,1,114.0,299.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,912548077-6,1,188.0,399.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,912616649-3,1,269.0,469.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,912616649-6,5,1345.0,2345.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,912618099-4,1,129.0,199.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,922617704Q-2,5,895.0,1695.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,922618099-4,4,516.0,796.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,922618099-5,3,387.0,597.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,922618099-7,19,2451.0,3781.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,922618099-8,9,1161.0,1791.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,952525110-1,1,49.0,99.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,952525110-4,4,196.0,396.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,952547408-1,1,79.0,169.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,952616401-2,1,139.0,219.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,952617304-4,3,297.0,507.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,952617304-5,2,198.0,338.0000
20260323,销售单,拼多多-郑州安发安踏锋锐大货二店,952625103-1,1,139.0,169.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,112518806AS-1,1,246.0,599.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,122518880R-4,1,130.0,369.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,122528856-1,21,3247.79,8379.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,122528856-2,11,1692.89,4389.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,122528858-3,1,182.0,439.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,152441508U-4,2,177.11,278.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,152447641U-3,5,983.0,2495.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,152448514U-1,3,327.0,1017.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,152448515U-2,19,1658.51,5681.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,152517502N-1,37,2789.16,9953.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,152517638S-3,1,208.0,649.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,152537110-1,2,138.0,338.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,162445605U-2,4,872.0,2396.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,162447341U-1,15,808.38,2985.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,162448745U-1,6,412.62,1434.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,162517337U-1,1,99.0,239.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,162517523U-4,5,455.0,1195.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,172511605S-5,1,189.0,599.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,912445522-1,2,172.0,538.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,912528817Q-1,1,123.0,299.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,912548088-2,2,406.0,998.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,922445571-7,14,1232.0,3766.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,922515505-5,1,99.0,339.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,922528802Q-1,10,1156.0,2990.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,922535508-1,9,927.0,2691.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,922535508-2,8,833.94,2392.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,922535587-1,1,277.0,599.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,922538023-2,25,3375.91,9975.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,922538806-5,4,566.0,1356.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,922548807F-3,1,128.0,399.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,952437608-4,1,311.8,999.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,952438608-1,1,110.0,399.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,952515604-2,5,594.95,1995.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,952527120-5,2,160.2,398.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,952527120-7,1,80.1,199.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,952535405-1,1,62.0,169.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,952535405-2,8,496.0,1352.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,952545403-6,1,62.0,139.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,952617202N-2,1,161.0,369.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,952625103-4,1,139.0,169.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,962527504-3,2,232.0,478.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,962537503-2,1,98.0,269.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,962537702-4,9,999.0,3051.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,962537702-6,3,333.0,1017.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,962547501-1,4,676.0,1196.0000
20260323,销售单,拼多多-郑州安发安踏锋锐专卖店,972448711-2,5,320.0,1195.0000
